status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
460639650790741_780374955483874,"b'With 2018 comes bad news: fewer long weekends!! \n\nFret not, here is how you can use only 6 days of leave to enjoy 9 long weekends. On top of this, you can make full use of these weekends to visit fun, affordable and unique holiday destinations!'",b'Long Weekend Destinations For 2018',link,https://blog.seedly.sg/long-weekend-destinations-for-2018/,25/11/2017 22:50,31,0,81
460639650790741_777398292448207,b'You may be going through a #QuarterLifeCrisis or #MidLifeCrisis. Consider these 4 proven methods to escape the SG Rat Race today!',b'Is It Possible To Break Free From The Singapore Rat Race?',link,https://blog.seedly.sg/working-adults-break-free-rat-race/,18/11/2017 23:23,31,2,16
460639650790741_831353047052731,"b""It's almost 3 months into the new year! How many of these resolutions have you accomplished? :) Are you on track?""",b'The Complete Guide To Winning Your Personal Finance Game In 2018',link,https://blog.seedly.sg/beginner-series-tips-seedly-money-framework/,12/3/2018 21:21,30,0,21
460639650790741_828812897306746,"b'If you are able to convince your partner to hold your wedding at a coffee shop, you can potentially save at least S$31,359.26!'","b""Answering Singaporean's Question: How much can you save, holding your wedding at a coffeeshop?""",link,https://blog.seedly.sg/singaporean-wedding-coffee-shop/,8/3/2018 2:06,29,11,16
460639650790741_730661967121840,"b'A simple guide to understand the basics of each investment product available in the market based on Effort Required, Return and Risk respectively :) Hopefully, you found the summary useful and please share the knowledge~! #learning #cheetsheet #summary'",b'Cheat Sheet: What Are The Common Investment Products in Singapore?',link,https://blog.seedly.sg/cheat-sheet-what-are-the-common-investment-products-singapore/,25/7/2017 5:23,29,0,36
460639650790741_725833814271322,b'TLDR: Start with OCBC360 unless you have $40k. The never-ending savings debate between DBS vs OCBC vs UOB',b'Cheat Sheet: Which Accounts Are The Best For Fresh Graduates?',link,https://blog.seedly.sg/singapore-fresh-graduate-best-accounts/,15/7/2017 0:45,29,7,106
460639650790741_861950477326321,"b'So many Integrated Shield plans look at, so many to choose from. Which is the most value-for-money plan? Are you on the best plan?'","b""Singaporean's Ultimate Integrated Shield Plan Comparison, Am I on The Best Plan?""",link,https://blog.seedly.sg/singaporean-integrated-shield-plan-comparison/,16/5/2018 4:58,28,2,26
460639650790741_830286117159424,"b""Singapore's less-known personal finance stories: Our Beloved Cleaner Auntie \xf0\x9f\x92\x99""","b'Taking A Stroll With A Cleaner Auntie: ""If My Hands Stop, My Mouth Stops Too"" - Seedly'",link,https://blog.seedly.sg/taking-stroll-cleaner-auntie-hands-stop-mouth-stops/,10/3/2018 21:55,28,0,33
460639650790741_859608957560473,b'On which side of the 50% are you?',"b""50% of Singaporeans Don't Know About These 7 Money Hacks""",link,https://blog.seedly.sg/50-of-singaporeans-dont-know-about-these-7-money-hacks/,10/5/2018 23:03,27,2,14
460639650790741_836431239878245,b'Lunch Time Hacks: Ordering Economic Rice (Cai Png)!\n\nHere are ways to make the Singaporean favourite even more cost-effective: https://blog.seedly.sg/life-hacks-to-maximising-your-economic-rice-cai-png-order/',b'Life Hacks: Ordering Economic Rice!',video,https://www.facebook.com/seedlysg/videos/836431239878245/,23/3/2018 2:26,27,7,15
460639650790741_835990819922287,"b'Tag someone who stays in Jurong!\nWhich electricity retailer is the cheapest in Singapore? We compare all 14 of them across 3 different plans (Fixed Price Plan, Discount Off Tariff Plan, off-peak plans) to find out!'",b'The Ultimate Comparison: Which Electricity Retailer Is The Cheapest In Singapore?',link,https://blog.seedly.sg/electricity-retailer-comparison-cheapest-in-singapore/,22/3/2018 6:36,27,7,10
460639650790741_804834743037895,b'Want to read what our community has to say about the Pros and Cons of these new & easy investment platforms? :) Check out this updated comparison and reviews in 2018!',b'SG Robo-Advisor Wars: StashAway vs AutoWealth vs Smartly',link,https://blog.seedly.sg/singapore-robo-advisor-investment-comparison/,19/1/2018 23:14,27,8,25
460639650790741_762866913901345,b'From choosing the best accounts to CPF tricks that Singaporeans are doing. Find out more in this simple 3-min read to not miss out! Voted as the best tips by our community :)',"b""50% of Singaporeans Don't Know About These 7 Money Hacks""",link,https://blog.seedly.sg/50-of-singaporeans-dont-know-about-these-7-money-hacks/,13/10/2017 22:29,27,0,17
460639650790741_741821802672523,b'Looking for a way to passively invest at a low-cost? Check out this simple comparison between the 3 main players in the Singapore market between StashAway vs AutoWealth Singapore vs Smartly! :) #unbiased #overview #robo #advisors #investing Do share this if you found it useful!',b'SG Robo-Advisor Wars: StashAway vs AutoWealth vs Smartly',link,https://blog.seedly.sg/singapore-robo-advisor-investment-comparison/,21/8/2017 4:01,27,8,25
460639650790741_856058191248883,b'The highly debated question! Whole Life or Term Life? \nWhen will you need a whole life? When will a term life policy come in handy?',b'The Working Adult Guide: Term Life vs Whole Life Insurance. Which Should I Get?',link,https://blog.seedly.sg/term-life-or-whole-life-insurance-which-get/,3/5/2018 5:30,26,4,20
460639650790741_816837865170916,b'Sick and tired of losing money on Ban Luck (Blackjack) every Chinese New Year? Use this guide to help you make \xe2\x80\x9csmarter decisions\xe2\x80\x9d to recoup some of these losses over the past years.',b'Cheat Sheet: Your Guide To Winning Ban Luck (Blackjack) This Chinese New Year (CNY)',link,https://blog.seedly.sg/guide-to-winning-ban-luck-blackjack-this-chinese-new-year-cny/,13/2/2018 4:43,26,1,61
460639650790741_785650261623010,b'It is really not as difficult as it seems.',b'A Couple Can Save An Extra $120K By Just Following A Simple Budgeting Rule',link,https://blog.seedly.sg/a-couple-can-save-an-extra-120k-by-just-following-a-simple-budgeting-rule/,8/12/2017 5:03,26,5,18
460639650790741_565244686996903,"b""Hey everyone! It's been one week since we launched our Beta! Here's a look into our growth, challenges faced, and why we are limiting our beta crowd for now. Thank you for your generous support so far :) Always looking to serve our users better everyday.""",b'One week into our Seedly beta!',link,https://medium.com/@Seedly/one-week-into-our-seedly-beta-4cae5620d933#.86wc6q4bd,15/8/2016 1:12,26,1,0
460639650790741_558244704363568,"b""Introducing, Seedly's new home at 99 Duxton Road. #growth #theco #fintech #seedlysg""",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/558244704363568/?type=3,29/7/2016 6:01,26,0,0
460639650790741_856913001163402,"b'""The dividends from the STI ETF alone sponsored my lunch for 9 months!""'",b'What Is Your Returns If You Dollar Cost Averaged Into The Straits Times Index Exchanged Traded Fund (STI ETF) For The Past 8 Years',link,https://blog.seedly.sg/dollar-cost-average-dca-sti-etf-returns/,4/5/2018 23:16,25,4,10
460639650790741_846798258841543,b'We decided to compile all the positive experiences people have had with insurance and financial planning and share with the greater community! Some of these agents deserve some encouragement.',b'Positive Things About Insurance That People Fail To Mention',link,https://blog.seedly.sg/singaporeans-positive-insurance-industry/,12/4/2018 23:52,25,0,41
460639650790741_780841778770525,b'Many were unsure of the coverages of the MINDEF/MHA Aviva Insurance when we bought it in NS. Here\xe2\x80\x99s a reason why you might not want to cancel it after you ORD.',b'Should You Cancel Your Aviva MINDEF/MHA Group Insurance After You ORD?',link,https://blog.seedly.sg/should-you-cancel-your-aviva-mindefmha-group-insurance-after-you-ord/,27/11/2017 4:30,25,2,20
460639650790741_756283831226320,"b'""Nobody reads the newspaper anymore.\xe2\x80\x9d\nHere\'s a list of some of our favourite blogs (on top of Seedly\'s blog of course) and things you should take note of when reading the content online.'","b""Financial Blogs We Believe Singaporeans Should Be Reading On Top Of Seedly's Blog""",link,https://blog.seedly.sg/financial-blogs-singaporeans-should-be-reading/,27/9/2017 4:30,25,1,8
460639650790741_713336872187683,"b""Many were unsure of the coverages of the Aviva MINDEF/MHA Insurance when we bought it in NS. Here's a reason why you might not want to cancel it after you ORD.""",b'Should You Cancel Your Aviva MINDEF/MHA Group Insurance After You ORD?',link,https://blog.seedly.sg/should-you-cancel-your-aviva-mindefmha-group-insurance-after-you-ord/,19/6/2017 23:00,25,2,20
460639650790741_821042484750454,"b'6 books to level up your investing game, from beginners to season investors.'",b'Absolutely Essential Books for Beginners to Learn Investing in Stocks',link,https://blog.seedly.sg/essential-books-for-beginners-to-learn-investing-in-stocks/,21/2/2018 4:30,24,1,5
460639650790741_801549943366375,"b'Whoever told you that investment requires a huge capital has yet to read this article.\nHere are some investment products which can get you started for below $1,000!'","b'Working Adult: Investment Products That Requires Less Than S$1,000 To Invest'",link,https://blog.seedly.sg/investment-products-below-1000/,12/1/2018 22:20,24,0,9
460639650790741_798338103687559,"b'A brand new Rolex Daytona retails for about S$16,660 and people are reselling them for approximately S$24,000.'",b'Working Adults: Things To Lookout For When Getting A Luxury Watch As An Investment?',link,https://blog.seedly.sg/luxury-watches-investment/,5/1/2018 22:19,24,6,7
460639650790741_778191045702265,b'Looking for a side job to boost your income? \xf0\x9f\xa4\x94',b'BBC News',video,https://www.facebook.com/bbcnews/videos/10155326660367217/,20/11/2017 19:36,24,6,0
460639650790741_776247639229939,b'We decided to compile all the positive experiences people have had with insurance and financial planning and share with the greater community! Some of these agents deserve some encouragement.',b'Positive Things About Insurance That People Fail To Mention',link,https://blog.seedly.sg/singaporeans-positive-insurance-industry/,16/11/2017 4:58,24,0,24
460639650790741_752164411638262,"b'We look at some of the numbers to all the 39 REITs in Singapore, and how they can help Singaporean make investment decisions.'",b'A Review Of All 39 REITs In Singapore - How To Invest? - Seedly',link,https://blog.seedly.sg/review-39-reits-singapore-invest/,16/9/2017 22:10,24,1,20
460639650790741_696356387219065,b'We are featured on TODAY! It is proven that tracking your finances can help to change your behaviour so you manage your money better.\n\nHave you looked at your finances today for Seedly Monday? Use Seedly to help you do so: http://get.seedly.sg/expensestracking',b'Keeping track of your finances with apps',link,http://www.todayonline.com/business/keeping-track-your-finances-apps,14/5/2017 19:00,24,0,2
460639650790741_661131527408218,"b'A switch to UOB makes sense if you are confident of incurring a monthly expenditure of at least $500 on the UOB One or other selected cards. On top of that, you should have more than $30,000 in savings.\n\nWe "" Jio"" you to monitor your finances efficiently: http://get.seedly.sg/download'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/661131527408218/?type=3,3/3/2017 2:30,24,2,13
